id,CountyName,StateName,geocentroid,popcentroid,difference,area,population,WeightedDifference
51153,Prince William,Virginia,"38.70322678,-77.48612804","38.691636,-77.409683",6773.6,871.28,402002,229.5
13319,Wilkinson,Georgia,"32.80254247,-83.17238197","32.8443,-83.239491",7806.1,1158.52,9563,229.3
17089,Kane,Illinois,"41.93895377,-88.42874785","41.918111,-88.331264",8410.5,1346.94,515269,229.2
72057,Guayama,Puerto Rico,"18.00655492,-66.13034333","17.981258,-66.120889",2973.5,168.33,45362,229.2
08117,Summit,Colorado,"39.63930766,-106.1169612","39.573131,-106.054579",9093.3,1575.64,27994,229.1
24043,Washington,Maryland,"39.60237353,-77.82085588","39.617574,-77.731386",7866.6,1185.64,147430,228.5
47097,Lauderdale,Tennessee,"35.76228859,-89.62991952","35.762745,-89.54174",7974.5,1222.45,27815,228.1
26147,St. Clair,Michigan,"42.93355785,-82.68117149","42.911355,-82.564383",9848.9,1867.82,163040,227.9
01031,Coffee,Alabama,"31.40205892,-85.98839457","31.354433,-85.904715",9552.3,1758.53,49948,227.8
26105,Mason,Michigan,"43.99536182,-86.25023341","43.974937,-86.347842",8153,1282.23,28705,227.7
27021,Cass,Minnesota,"46.94968622,-94.32686852","46.814565,-94.415763",16478.7,5235.77,28567,227.7
13281,Towns,Georgia,"34.91488049,-83.74004788","34.938692,-83.782961",4727.8,431.4,10471,227.6
48335,Mitchell,Texas,"32.30623402,-100.9212135","32.392977,-100.863291",11057,2359.71,9403,227.6
45041,Florence,South Carolina,"34.02010123,-79.70327262","34.100049,-79.760954",10344.1,2071.9,136885,227.3
41033,Josephine,Oregon,"42.36429066,-123.5582831","42.404127,-123.386809",14798.1,4246.72,82713,227.1
48373,Polk,Texas,"30.79289332,-94.83019635","30.743717,-94.940487",11883.1,2737.86,45413,227.1
39025,Clermont,Ohio,"39.04982087,-84.15487606","39.103441,-84.212568",7769,1170.93,197363,227
48189,Hale,Texas,"34.07044963,-101.8267273","34.145755,-101.739801",11580.3,2602.12,36273,227
05111,Poinsett,Arkansas,"35.57320916,-90.66321276","35.60191,-90.557998",10053.4,1964.22,24583,226.8
19153,Polk,Iowa,"41.68535595,-93.57714296","41.623296,-93.641654",8739.9,1486.12,430640,226.7
22049,Jackson,Louisiana,"32.30245885,-92.55737055","32.280659,-92.646015",8692.6,1474.18,16274,226.4
17095,Knox,Illinois,"40.93160944,-90.2132378","40.937032,-90.328601",9734.4,1855.45,52919,226
18043,Floyd,Indiana,"38.32759258,-85.90563773","38.321514,-85.855645",4423.3,383.15,74578,226
41039,Lane,Oregon,"43.93761296,-122.8454484","44.038338,-123.117351",24516.3,11792.52,351715,225.8
51069,Frederick,Virginia,"39.20446635,-78.26492794","39.168677,-78.193089",7369.6,1070.95,78305,225.2
22033,East Baton Rouge,Louisiana,"30.53205905,-91.09595887","30.462492,-91.100943",7727.1,1179.41,440171,225
01047,Dallas,Alabama,"32.32775694,-87.10810973","32.408815,-87.034955",11322.5,2534.81,43820,224.9
40065,Jackson,Oklahoma,"34.58876006,-99.41577999","34.653404,-99.335932",10249.2,2078.86,26446,224.8
72013,Arecibo,Puerto Rico,"18.40533226,-66.67705477","18.43921,-66.691714",4057,326.2,96440,224.6
53029,Island,Washington,"48.1627016,-122.5512399","48.206288,-122.576588",5200.2,539.88,78506,223.8
05069,Jefferson,Arkansas,"34.2727043,-91.93595269","34.233473,-92.041179",10624.5,2255.22,77435,223.7
48311,McMullen,Texas,"28.35237582,-98.56835004","28.449157,-98.51005",12152.5,2951.1,707,223.7
13221,Oglethorpe,Georgia,"33.88065007,-83.07578505","33.916594,-83.14492",7535.7,1137.04,14899,223.5
34009,Cape May,New Jersey,"39.14697593,-74.79965928","39.095952,-74.807133",5701.3,651.19,97265,223.4
48229,Hudspeth,Texas,"31.45569945,-105.3888313","31.420986,-105.641319",24309.3,11838.79,3476,223.4
38101,Ward,North Dakota,"48.22234982,-101.5403341","48.256527,-101.329338",16126.8,5214.37,61675,223.3
47143,Rhea,Tennessee,"35.60984929,-84.92986007","35.556242,-84.955218",6376.4,816.82,31809,223.1
29229,Wright,Missouri,"37.27029221,-92.46914488","37.192204,-92.429174",9364.2,1765.78,18815,222.8
30027,Fergus,Montana,"47.2645398,-109.2243655","47.097548,-109.417095",23623.7,11240.04,11586,222.8
26071,Iron,Michigan,"46.20809293,-88.53036785","46.098021,-88.534279",12238.7,3020.31,11817,222.7
29115,Linn,Missouri,"39.87001582,-93.10703969","39.796774,-93.065191",8886.2,1594.3,12761,222.6
40151,Woods,Oklahoma,"36.76694365,-98.86364607","36.764048,-98.719763",12850.5,3331.9,8878,222.6
47179,Washington,Tennessee,"36.29626737,-82.49758707","36.324631,-82.434713",6464.6,845.54,122979,222.3
28011,Bolivar,Mississippi,"33.79573212,-90.88615643","33.77228,-90.775341",10588,2270.31,34145,222.2
53019,Ferry,Washington,"48.47173878,-118.5165151","48.622195,-118.531788",16768.8,5706.16,7551,222
13047,Catoosa,Georgia,"34.89880329,-85.13760248","34.927795,-85.17282",4550,419.99,63942,222
36065,Oneida,New York,"43.2436114,-75.43736744","43.147454,-75.359106",12433.3,3140.18,234878,221.9
56021,Laramie,Wyoming,"41.30708553,-104.6887533","41.153225,-104.773209",18496.5,6956.48,91738,221.8
34001,Atlantic,New Jersey,"39.47828414,-74.65603516","39.427562,-74.583452",8410.8,1439.27,274549,221.7
48507,Zavala,Texas,"28.86617238,-99.76050829","28.757996,-99.807717",12844.6,3360.27,11677,221.6
51033,Caroline,Virginia,"38.03115186,-77.3443306","38.008601,-77.433166",8192.3,1366.25,28545,221.6
21029,Bullitt,Kentucky,"37.97308601,-85.6857461","38.022943,-85.655385",6143,769.29,74319,221.5
05035,Crittenden,Arkansas,"35.203761,-90.30838651","35.17736,-90.217261",8801,1579.27,50902,221.5
47009,Blount,Tennessee,"35.6898045,-83.92140371","35.752926,-83.973022",8418,1447.04,123010,221.3
13029,Bryan,Georgia,"32.01374764,-81.44354283","31.979537,-81.375954",7428.5,1129.15,30233,221.1
21145,McCracken,Kentucky,"37.05579519,-88.71055831","37.048079,-88.648273",5606.1,644.24,65565,220.9
36089,St. Lawrence,New York,"44.49689234,-75.0675173","44.651458,-75.149708",18374.7,6942.14,111944,220.5
45011,Barnwell,South Carolina,"33.26573324,-81.43664692","33.29489,-81.35449",8308.6,1420.33,22621,220.5
02100,Haines,Alaska,"59.11417952,-135.4986585","59.264125,-135.559897",17066.5,6005.15,2508,220.2
18011,Boone,Indiana,"40.05088487,-86.46836811","40.013009,-86.398737",7280.8,1095.34,56640,220
20011,Bourbon,Kansas,"37.85516939,-94.84987544","37.845557,-94.749443",8903.3,1645.86,15173,219.5
42019,Butler,Pennsylvania,"40.91140055,-79.91289907","40.829199,-79.958665",9910.4,2042.47,183862,219.3
27023,Chippewa,Minnesota,"45.02344469,-95.55921943","44.960561,-95.620749",8507.6,1505.1,12441,219.3
02220,Sitka,Alaska,"57.23111601,-135.2983671","57.062746,-135.337171",18896.7,7434.14,8881,219.2
45013,Beaufort,South Carolina,"32.38989844,-80.72696832","32.323566,-80.77157",8469.5,1492.56,162233,219.2
40083,Logan,Oklahoma,"35.91951665,-97.44134153","35.832833,-97.439988",9618.9,1926.52,41848,219.1
51005,Alleghany,Virginia,"37.78613291,-80.01192444","37.800535,-79.929401",7442.2,1153.73,16250,219.1
46013,Brown,South Dakota,"45.590046,-98.35163883","45.477807,-98.448464",14588.1,4436.6,36531,219
49057,Weber,Utah,"41.27226967,-111.9116063","41.224614,-111.990305",8457.2,1492.05,231236,218.9
38095,Towner,North Dakota,"48.68563978,-99.24570256","48.584615,-99.234305",11265.6,2653.6,2246,218.7
42129,Westmoreland,Pennsylvania,"40.30948858,-79.46488738","40.339402,-79.591786",11284.8,2661.35,365169,218.7
17053,Ford,Illinois,"40.59709356,-88.2234872","40.527422,-88.217453",7753.6,1257.74,14081,218.6
24003,Anne Arundel,Maryland,"39.00317077,-76.60531867","39.067301,-76.598917",7141,1074.59,537656,217.8
13235,Pulaski,Georgia,"32.22623909,-83.47003846","32.275344,-83.480342",5531.2,644.99,12010,217.8
56037,Sweetwater,Wyoming,"41.66023648,-108.8794561","41.580266,-109.295115",35762.1,27004.9,43806,217.6
26025,Calhoun,Michigan,"42.24641544,-85.00516692","42.289509,-85.101835",9301.6,1829.13,136146,217.5
26089,Leelanau,Michigan,"44.92987354,-85.8101944","44.909768,-85.732585",6522.4,899.17,21708,217.5
13169,Jones,Georgia,"33.02338691,-83.56040571","32.962134,-83.54514",6941.4,1020.28,28669,217.3
39033,Crawford,Ohio,"40.85058608,-82.91949747","40.797377,-82.874776",7010.6,1040.62,43784,217.3
41057,Tillamook,Oregon,"45.46387495,-123.7102707","45.467428,-123.858675",11612.8,2855.67,25250,217.3
42081,Lycoming,Pennsylvania,"41.3438229,-77.06068882","41.249888,-76.98414",12245.1,3182.04,116111,217.1
48211,Hemphill,Texas,"35.83764858,-100.2703577","35.893959,-100.364036",10517.6,2347.27,3807,217.1
01105,Perry,Alabama,"32.64042347,-87.29824966","32.581066,-87.369219",9365,1863.92,10591,216.9
25019,Nantucket,Massachusetts,"41.2842278,-70.07344066","41.267912,-70.09112",2340.4,116.47,10172,216.9
72109,Patillas,Puerto Rico,"18.02822747,-66.00842054","18.007119,-66.00392",2384.4,120.95,19277,216.8
48105,Crockett,Texas,"30.72359951,-101.4120786","30.707106,-101.220153",18474.6,7270.94,3719,216.7
20057,Ford,Kansas,"37.69157441,-99.88746068","37.751112,-99.994842",11545.3,2844.51,33848,216.5
27033,Cottonwood,Minnesota,"44.00691316,-95.18150189","43.94151,-95.119501",8806.9,1653.99,11687,216.5
35055,Taos,New Mexico,"36.57964043,-105.6325916","36.433447,-105.609376",16355.6,5706.03,32937,216.5
01051,Elmore,Alabama,"32.59769369,-86.14524732","32.559652,-86.225647",8647.9,1601.87,79303,216.1
26125,Oakland,Michigan,"42.66085717,-83.38599483","42.587535,-83.310386",10237.9,2247.24,1202362,216
17185,Wabash,Illinois,"38.43996095,-87.84807204","38.431283,-87.789625",5193.2,578.22,11947,216
29095,Jackson,Missouri,"39.00807514,-94.34762805","39.010332,-94.446137",8536,1565.55,674158,215.7
38023,Divide,North Dakota,"48.81566452,-103.4906848","48.874965,-103.348927",12318.6,3265.42,2071,215.6
26161,Washtenaw,Michigan,"42.25310074,-83.83867289","42.256943,-83.727147",9212.9,1828.44,344791,215.5
12109,St. Johns,Florida,"29.9019006,-81.43873357","29.977088,-81.421504",8499,1555.69,190039,215.5
20033,Comanche,Kansas,"37.19119185,-99.27109176","37.23627,-99.365215",9737.9,2041.68,1891,215.5
37063,Durham,North Carolina,"36.03685086,-78.87664352","35.989801,-78.9062",5861.3,740.67,267587,215.4
21073,Franklin,Kentucky,"38.24041976,-84.87720364","38.196045,-84.867592",4997,538.06,49285,215.4
18137,Ripley,Indiana,"39.1031162,-85.26249397","39.159402,-85.218379",7321,1156.24,28818,215.3
72135,Toa Alta,Puerto Rico,"18.36014185,-66.24517079","18.367213,-66.229829",1800.4,69.97,74066,215.2
48377,Presidio,Texas,"30.0006828,-104.2411986","29.807527,-104.260977",21496.5,9985.02,7818,215.1
72115,Quebradillas,Puerto Rico,"18.44041309,-66.92052134","18.45386,-66.927221",1648.1,58.75,25919,215
37179,Union,North Carolina,"34.98955912,-80.52912654","35.013609,-80.619702",8688.1,1635.63,201292,214.8
21047,Christian,Kentucky,"36.89389868,-87.48961578","36.810955,-87.478173",9261.1,1858.32,73955,214.8
21103,Henry,Kentucky,"38.44874948,-85.11604794","38.431904,-85.179495",5846.3,741.45,15416,214.7
16055,Kootenai,Idaho,"47.6732408,-116.7006476","47.73713,-116.832581",12186.1,3222.27,138494,214.7
46081,Lawrence,South Dakota,"44.35929041,-103.7928144","44.447051,-103.800718",9772.3,2072.08,24097,214.7
48159,Franklin,Texas,"33.17835514,-95.21902539","33.126081,-95.223453",5812.3,736.57,10605,214.2
54083,Randolph,West Virginia,"38.76956895,-79.88099193","38.869406,-79.872569",11107.2,2692.76,29405,214
40007,Beaver,Oklahoma,"36.74975814,-100.4758058","36.818228,-100.616419",14672.3,4699.98,5636,214
39155,Trumbull,Ohio,"41.31742009,-80.76110029","41.240415,-80.759806",8552.8,1601.38,210312,213.7
40127,Pushmataha,Oklahoma,"34.41635232,-95.37603505","34.336743,-95.477215",12829.2,3615.2,11572,213.4
29109,Lawrence,Missouri,"37.10627971,-93.83291444","37.035398,-93.797074",8487.6,1584.39,38634,213.2
38089,Stark,North Dakota,"46.81078854,-102.6550926","46.879757,-102.785075",12533.2,3456.95,24199,213.2
72129,San Lorenzo,Puerto Rico,"18.14997333,-65.98236025","18.170504,-65.972529",2499.2,137.55,41058,213.1
38099,Walsh,North Dakota,"48.36956481,-97.7179089","48.390892,-97.555232",12281.5,3320.19,11119,213.1
51595,Emporia,Virginia,"36.69738145,-77.53395111","36.691841,-77.541306",900,17.86,5927,213
02060,Bristol Bay,Alaska,"58.74270118,-156.7019978","58.735464,-156.834047",7689.3,1304.95,997,212.9
22005,Ascension,Louisiana,"30.1984971,-90.9153045","30.248525,-90.934028",5831.5,751.05,107215,212.8
27005,Becker,Minnesota,"46.93479392,-95.67158144","46.849159,-95.776251",12420.1,3406.36,32504,212.8
01097,Mobile,Alabama,"30.78729736,-88.20810857","30.683993,-88.170637",12001.9,3184.22,412992,212.7
35028,Los Alamos,New Mexico,"35.86540837,-106.3096319","35.868766,-106.270283",3573.3,282.74,17950,212.5
26123,Newaygo,Michigan,"43.55441617,-85.80070384","43.46692,-85.809843",9749.1,2106.19,48460,212.4
19175,Union,Iowa,"41.0277278,-94.24234847","41.053083,-94.318925",7027.6,1097.24,12534,212.2
17069,Hardin,Illinois,"37.51499421,-88.26726831","37.478453,-88.290573",4549.2,459.8,4320,212.2
28143,Tunica,Mississippi,"34.648721,-90.37735446","34.709638,-90.348008",7273.3,1177.58,10778,212
51075,Goochland,Virginia,"37.71975275,-77.91318077","37.703091,-77.85186",5714.5,728.86,21717,211.7
48401,Rusk,Texas,"32.1053794,-94.76221761","32.193758,-94.797713",10356.6,2393.22,53330,211.7
29055,Crawford,Missouri,"37.97740231,-91.30505804","38.059819,-91.322802",9279.7,1923.11,24696,211.6
35045,San Juan,New Mexico,"36.50873612,-108.3184972","36.72194,-108.220647",25226.7,14278.78,130044,211.1
54097,Upshur,West Virginia,"38.89631464,-80.23325194","38.953837,-80.228779",6397.6,918.51,24254,211.1
20007,Barber,Kansas,"37.22892793,-98.68456886","37.212182,-98.557384",11440.1,2937.24,4861,211.1
38011,Bowman,North Dakota,"46.11283953,-103.5206997","46.171185,-103.396646",11572.9,3009.07,3151,211
26165,Wexford,Michigan,"44.33855731,-85.57711551","44.307684,-85.485562",8068.8,1463.35,32735,210.9
34041,Warren,New Jersey,"40.85180331,-75.00166657","40.795162,-75.016426",6412.1,924.41,108692,210.9
26069,Iosco,Michigan,"44.35578543,-83.63669003","44.356582,-83.53696",7951.4,1422.15,25887,210.8
22079,Rapides,Louisiana,"31.19575984,-92.5349636","31.28458,-92.457473",12307.5,3413.51,131613,210.7
48045,Briscoe,Texas,"34.53026804,-101.2084932","34.440834,-101.232801",10169.2,2330.99,1637,210.6
72051,Dorado,Puerto Rico,"18.43511828,-66.26813717","18.439872,-66.282724",1628.3,59.8,38165,210.6
29173,Ralls,Missouri,"39.52710005,-91.52060322","39.57958,-91.468633",7341.8,1216.73,10167,210.5
49031,Piute,Utah,"38.33591923,-112.1202148","38.288475,-112.208162",9321.9,1962.67,1556,210.4
46015,Brule,South Dakota,"43.71703703,-99.08578022","43.762079,-99.188651",9680.8,2116.64,5255,210.4
72079,Lajas,Puerto Rico,"18.00915262,-67.04012989","18.031994,-67.046649",2620.7,155.28,25753,210.3
26081,Kent,Michigan,"43.03191079,-85.54938202","42.963793,-85.626605",9844.7,2193.59,602622,210.2
20045,Douglas,Kansas,"38.88366771,-95.28878269","38.941783,-95.251337",7223,1180.7,110826,210.2
39165,Warren,Ohio,"39.42512721,-84.16645727","39.424293,-84.245128",6774.7,1039.4,212693,210.1
36033,Franklin,New York,"44.59357394,-74.30351394","44.712835,-74.344365",13643.3,4219.4,51599,210
29123,Madison,Missouri,"37.47788366,-90.34408767","37.535795,-90.300055",7514.6,1280.46,12226,210
38009,Bottineau,North Dakota,"48.7921326,-100.8333128","48.820134,-100.650317",13798,4321.19,6429,209.9
42131,Wyoming,Pennsylvania,"41.52085631,-76.01501114","41.539714,-75.938352",6731.9,1029.06,28276,209.9
48031,Blanco,Texas,"30.26640707,-98.3999852","30.185496,-98.393265",8992.8,1836.95,10497,209.8
36053,Madison,New York,"42.91374391,-75.67332125","42.984471,-75.717386",8641,1696.03,73442,209.8
18127,Porter,Indiana,"41.45833346,-87.06782458","41.513679,-87.105308",6898.1,1083.01,164343,209.6
51095,James City,Virginia,"37.32564387,-76.78132275","37.294786,-76.757657",4016.2,368.91,67009,209.1
37153,Richmond,North Carolina,"35.0084045,-79.74840535","34.943604,-79.733496",7316.8,1227.19,46639,208.9
29149,Oregon,Missouri,"36.68737292,-91.40328909","36.618129,-91.464771",9448.1,2045.56,10881,208.9
48127,Dimmit,Texas,"28.42270064,-99.75645095","28.519099,-99.817579",12246.4,3441.79,9996,208.7
55057,Juneau,Wisconsin,"43.9253294,-90.11319092","43.842134,-90.100354",9301.2,1986.33,26664,208.7
05093,Mississippi,Arkansas,"35.76448887,-90.05513515","35.84288,-89.999037",10068,2332.48,46480,208.5
36019,Clinton,New York,"44.74609953,-73.67983781","44.730039,-73.545325",10802.6,2688.02,82128,208.4
20195,Trego,Kansas,"38.91467257,-99.87284398","39.004452,-99.881979",9998.2,2303.74,3001,208.3
06013,Contra Costa,California,"37.91871572,-121.9303862","37.935588,-122.030131",8967.2,1854.27,1049025,208.2
51036,Charles City,Virginia,"37.35380913,-77.0652749","37.381884,-77.102373",4528.5,473.49,7256,208.1
30035,Glacier,Montana,"48.70500495,-112.9942309","48.60292,-112.799156",18315.1,7759.44,13399,207.9
48195,Hansford,Texas,"36.27743284,-101.3545796","36.213931,-101.273482",10138.3,2382.3,5613,207.7
56011,Crook,Wyoming,"44.58798303,-104.5683776","44.432535,-104.625297",17856.8,7392.88,7083,207.7
51065,Fluvanna,Virginia,"37.84177454,-78.27544746","37.888175,-78.301879",5651,740.75,25691,207.6
47053,Gibson,Tennessee,"35.99359488,-88.9364219","35.938053,-88.876406",8202.9,1561.09,49683,207.6
39041,Delaware,Ohio,"40.2792588,-83.00458981","40.216351,-83.013223",7023.8,1147.62,174214,207.3
40019,Carter,Oklahoma,"34.25093216,-97.28037028","34.192075,-97.20457",9560.8,2129.42,47557,207.2
29053,Cooper,Missouri,"38.84433675,-92.80944183","38.909615,-92.772604",7920.5,1462.73,17601,207.1
45063,Lexington,South Carolina,"33.89810184,-81.27523214","33.958732,-81.213684",8809.9,1810.18,262391,207.1
19189,Winnebago,Iowa,"43.3775066,-93.73407175","43.34288,-93.667031",6658.3,1037.26,10866,206.7
39113,Montgomery,Ohio,"39.7543769,-84.29026256","39.746151,-84.207549",7147.5,1195.42,535153,206.7
01091,Marengo,Alabama,"32.24766324,-87.785807","32.340479,-87.800648",10387,2530.11,21027,206.5
47087,Jackson,Tennessee,"36.36410751,-85.67751573","36.329916,-85.628303",5823.3,798.55,11638,206.1
01115,St. Clair,Alabama,"33.71885298,-86.31221326","33.660628,-86.369107",8338.7,1636.62,83593,206.1
19157,Poweshiek,Iowa,"41.68649533,-92.52961562","41.709953,-92.620663",8014.2,1514.97,18914,205.9
37165,Scotland,North Carolina,"34.83934406,-79.48478088","34.786334,-79.47868",5907.2,825.8,36157,205.6
05099,Nevada,Arkansas,"33.66166111,-93.30686864","33.722168,-93.358085",8221.3,1600.19,8997,205.5
39017,Butler,Ohio,"39.44030061,-84.5739715","39.410684,-84.500267",7147.6,1209.67,368130,205.5
49053,Washington,Utah,"37.28146032,-113.506055","37.135163,-113.519705",16281.5,6284.24,138115,205.4
25023,Plymouth,Massachusetts,"41.95361155,-70.8139258","42.023962,-70.853689",8480.3,1707,494919,205.3
54049,Marion,West Virginia,"39.51065117,-80.24119839","39.486129,-80.181612",5803.6,799.62,56418,205.2
31123,Morrill,Nebraska,"41.71717094,-103.0101021","41.707123,-103.159224",12460.5,3687.72,5042,205.2
40093,Major,Oklahoma,"36.31161037,-98.53470983","36.301932,-98.421761",10201,2473.41,7527,205.1
30099,Teton,Montana,"47.83867898,-112.2397334","47.771875,-112.054612",15730.7,5885.42,6073,205
38001,Adams,North Dakota,"46.09690473,-102.5285464","46.032949,-102.625989",10362.3,2557.92,2343,204.9
54053,Mason,West Virginia,"38.77063546,-82.0264553","38.826465,-82.059748",6839.3,1115.63,27324,204.8
05045,Faulkner,Arkansas,"35.15130873,-92.33281968","35.104918,-92.405359",8378.7,1678.01,113237,204.5
29003,Andrew,Missouri,"39.98291328,-94.80190877","39.922565,-94.818293",6845.4,1120.7,17291,204.5
