geox,geoy,geo_id,state,county,name,censusarea,statename,pop,popy,popx
-115.8909263,47.35039275,0500000US16079,16,79,Shoshone,2629.665,Idaho,12765,47.514637,-116.085925
-114.667333,42.35371697,0500000US16083,16,83,Twin Falls,1921.213,Idaho,77230,42.558563,-114.504002
-89.33674861,37.17284136,0500000US17003,17,3,Alexander,235.509,Illinois,8238,37.149251,-89.289666
-88.82343617,42.3234948,0500000US17007,17,7,Boone,280.719,Illinois,54165,42.293981,-88.851989
-89.52745943,41.40387193,0500000US17011,17,11,Bureau,869.031,Illinois,34978,41.382964,-89.42378
-89.93240486,42.06816436,0500000US17015,17,15,Carroll,444.807,Illinois,15387,42.071879,-89.963255
-87.7889428,39.33283804,0500000US17023,17,23,Clark,501.418,Illinois,16335,39.351007,-87.800246
-87.75647322,39.00303301,0500000US17033,17,33,Crawford,443.629,Illinois,19817,39.00569,-87.748024
-88.76997539,41.89357747,0500000US17037,17,37,DeKalb,631.307,Illinois,105160,41.927172,-88.72946
-88.21444403,39.76789394,0500000US17041,17,41,Douglas,416.665,Illinois,19980,39.766826,-88.279794
-88.08673407,41.85351294,0500000US17043,17,43,DuPage,327.499,Illinois,916924,41.849815,-88.071617
-86.4951042,38.54103746,0500000US18117,18,117,Orange,398.387,Indiana,19840,38.562156,-86.496982
-87.20378031,39.77213553,0500000US18121,18,121,Parke,444.663,Indiana,17339,39.758327,-87.227997
-87.06782458,41.45833346,0500000US18127,18,127,Porter,418.153,Indiana,164343,41.513679,-87.105308
-85.01132702,40.15736978,0500000US18135,18,135,Randolph,452.379,Indiana,26171,40.168573,-84.997064
-85.26249397,39.1031162,0500000US18137,18,137,Ripley,446.426,Indiana,28818,39.159402,-85.218379
-86.29023321,41.61769928,0500000US18141,18,141,St. Joseph,457.85,Indiana,266931,41.6754,-86.228686
-86.64790354,41.27878998,0500000US18149,18,149,Starke,309.134,Indiana,23363,41.282896,-86.631962
-85.00130436,41.64394724,0500000US18151,18,151,Steuben,308.939,Indiana,34185,41.649521,-85.010662
-86.05218508,40.31110579,0500000US18159,18,159,Tipton,260.541,Indiana,15936,40.308849,-86.050587
-84.92354627,39.62237244,0500000US18161,18,161,Union,161.224,Indiana,7516,39.618626,-84.919102
-87.39310771,39.42851526,0500000US18167,18,167,Vigo,403.313,Indiana,107848,39.460817,-87.387985
-85.79416708,40.84585862,0500000US18169,18,169,Wabash,412.434,Indiana,32888,40.858522,-85.802372
-86.10519187,38.59931375,0500000US18175,18,175,Washington,513.725,Indiana,28262,38.572886,-86.086677
-86.86319292,40.74710394,0500000US18181,18,181,White,505.125,Indiana,24643,40.755698,-86.810306
-94.47105874,41.33075609,0500000US19001,19,1,Adair,569.271,Iowa,7682,41.344629,-94.479157
-88.05836118,38.41552759,0500000US17047,17,47,Edwards,222.416,Illinois,6721,38.402493,-88.04063
-89.02338624,39.00095497,0500000US17051,17,51,Fayette,716.482,Illinois,22140,38.997829,-89.033295
-88.2234872,40.59709356,0500000US17053,17,53,Ford,485.616,Illinois,14081,40.527422,-88.217453
-90.20854136,40.47278777,0500000US17057,17,57,Fulton,865.595,Illinois,37069,40.521963,-90.119357
-88.41891628,41.28537071,0500000US17063,17,63,Grundy,418.043,Illinois,50063,41.345274,-88.347437
-86.96242315,39.03612051,0500000US18055,18,55,Greene,542.495,Indiana,33165,39.052316,-86.992172
-86.05156731,40.07248426,0500000US18057,18,57,Hamilton,394.267,Indiana,274569,40.002534,-86.059737
-85.39716078,39.93124654,0500000US18065,18,65,Henry,391.876,Indiana,49462,39.928644,-85.403678
-86.11808272,40.48348309,0500000US18067,18,67,Howard,293.057,Indiana,82752,40.470704,-86.132959
-86.04005725,38.90917279,0500000US18071,18,71,Jackson,509.312,Indiana,42376,38.925896,-85.942654
-85.43788186,38.78413306,0500000US18077,18,77,Jefferson,360.631,Indiana,32428,38.758956,-85.433692
-85.42669106,41.64234778,0500000US18087,18,87,LaGrange,379.624,Indiana,37128,41.6324,-85.46117
-86.73972423,41.54408624,0500000US18091,18,91,LaPorte,598.299,Indiana,111467,41.631837,-86.790977
-86.13660476,39.78207755,0500000US18097,18,97,Marion,396.298,Indiana,903393,39.791299,-86.135905
-86.80321593,38.70840685,0500000US18101,18,101,Martin,335.737,Indiana,10334,38.678357,-86.848113
-86.04524817,40.76942717,0500000US18103,18,103,Miami,373.842,Indiana,36903,40.730651,-86.073933
-86.44667516,39.47945683,0500000US18109,18,109,Morgan,403.969,Indiana,68894,39.512251,-86.399318
-113.1701184,43.72471887,0500000US16023,16,23,Butte,2231.667,Idaho,2891,43.699097,-113.294562
-114.8051587,43.46274099,0500000US16025,16,25,Camas,1074.493,Idaho,1117,43.350524,-114.756451
-111.5630904,42.7691623,0500000US16029,16,29,Caribou,1764.146,Idaho,6963,42.643778,-111.656063
-112.3511505,44.28491382,0500000US16033,16,33,Clark,1764.185,Idaho,982,44.185815,-112.278608
-111.8175423,42.18140514,0500000US16041,16,41,Franklin,663.645,Idaho,12786,42.0993,-111.872202
-111.4810831,44.23247853,0500000US16043,16,43,Fremont,1863.525,Idaho,13242,44.014844,-111.615464
-114.812697,42.96944565,0500000US16047,16,47,Gooding,728.973,Idaho,15464,42.852717,-114.751067
-114.2621328,42.68939922,0500000US16053,16,53,Jerome,597.185,Idaho,22374,42.698447,-114.462669
-116.7006476,47.6732408,0500000US16055,16,55,Kootenai,1244.125,Idaho,138494,47.73713,-116.832581
-116.4275047,46.23396086,0500000US16061,16,61,Lewis,478.795,Idaho,3821,46.238066,-116.25739
-111.6524047,43.78342246,0500000US16065,16,65,Madison,469.206,Idaho,37536,43.819114,-111.794073
-116.7454054,46.33036751,0500000US16069,16,69,Nez Perce,848.092,Idaho,39265,46.394126,-116.950462
-87.31080022,40.60632664,0500000US18007,18,7,Benton,406.418,Indiana,8854,40.575066,-87.291433
-86.22867589,39.19612826,0500000US18013,18,13,Brown,311.981,Indiana,15242,39.236241,-86.20969
-86.56181341,40.58081023,0500000US18015,18,15,Carroll,372.224,Indiana,20155,40.578983,-86.600098
-85.70776285,38.47973599,0500000US18019,18,19,Clark,372.855,Indiana,110232,38.371546,-85.732035
-86.45111425,38.28740785,0500000US18025,18,25,Crawford,305.643,Indiana,10713,38.313435,-86.423444
-85.50113325,39.30704985,0500000US18031,18,31,Decatur,372.568,Indiana,25740,39.319975,-85.494211
-85.39727085,40.22777586,0500000US18035,18,35,Delaware,392.124,Indiana,117671,40.20517,-85.401962
-87.23743766,40.12364637,0500000US18045,18,45,Fountain,395.656,Indiana,17240,40.152089,-87.271946
-83.52888661,34.63053097,0500000US13137,13,137,Habersham,276.74,Georgia,43041,34.56516,-83.541626
-83.00024367,33.27436494,0500000US13141,13,141,Hancock,471.841,Georgia,9429,33.255825,-83.002047
-82.96250073,34.34795589,0500000US13147,13,147,Hart,232.394,Georgia,25213,34.355413,-82.964953
-83.2785234,31.60400299,0500000US13155,13,155,Irwin,354.343,Georgia,9538,31.604647,-83.280834
-83.68849894,33.31491881,0500000US13159,13,159,Jasper,368.165,Georgia,13900,33.356251,-83.724341
-81.96174642,32.79273606,0500000US13165,13,165,Jenkins,347.279,Georgia,8340,32.794618,-81.950133
-84.14434076,33.08248891,0500000US13171,13,171,Lamar,183.5,Georgia,18317,33.08002,-84.1544
-83.0661685,31.03765793,0500000US13173,13,173,Lanier,185.261,Georgia,10078,31.035393,-83.090886
-94.82110304,38.88492282,0500000US20091,20,91,Johnson,473.375,Kansas,544179,38.928049,-94.737132
-99.28575863,37.55842122,0500000US20097,20,97,Kiowa,722.639,Kansas,2553,37.598711,-99.257059
-95.29726431,37.19133596,0500000US20099,20,99,Labette,645.295,Kansas,21607,37.258236,-95.260544
-95.03905352,39.20057601,0500000US20103,20,103,Leavenworth,462.831,Kansas,76227,39.238518,-94.959302
-101.148475,38.91735806,0500000US20109,20,109,Logan,1072.994,Kansas,2756,39.098288,-100.925261
-97.64769869,38.39184858,0500000US20113,20,113,McPherson,898.274,Kansas,29180,38.381163,-97.647603
-100.3648537,37.23874207,0500000US20119,20,119,Meade,978.088,Kansas,4575,37.292089,-100.394216
-95.742458,37.19250124,0500000US20125,20,125,Montgomery,643.527,Kansas,35471,37.139982,-95.695334
-96.01394585,39.78343357,0500000US20131,20,131,Nemaha,717.427,Kansas,10178,39.829915,-95.962628
-98.76753258,39.35033931,0500000US20141,20,141,Osborne,892.504,Kansas,3858,39.424792,-98.707572
-97.65021919,39.13240461,0500000US20143,20,143,Ottawa,720.733,Kansas,6091,39.096434,-97.681833
-97.65034285,39.8279368,0500000US20157,20,157,Republic,717.371,Kansas,4980,39.818188,-97.659183
-99.30863983,38.52275276,0500000US20165,20,165,Rush,717.763,Kansas,3307,38.525797,-99.283593
-98.76247914,38.9146774,0500000US20167,20,167,Russell,886.26,Kansas,6970,38.904508,-98.824959
-100.9066385,38.48222621,0500000US20171,20,171,Scott,717.544,Kansas,4936,38.482303,-100.913605
-95.7574919,39.04161561,0500000US20177,20,177,Shawnee,544.016,Kansas,177934,39.035591,-95.705467
-90.42399455,29.55791611,0500000US22057,22,57,Lafourche,1068.214,Louisiana,96318,29.679993,-90.615099
-92.6659741,32.6003154,0500000US22061,22,61,Lincoln,471.742,Louisiana,46735,32.549258,-92.64793
-90.72064855,30.43705057,0500000US22063,22,63,Livingston,648.169,Louisiana,128026,30.483388,-90.840765
-93.09771308,31.72130627,0500000US22069,22,69,Natchitoches,1252.25,Louisiana,39566,31.759482,-93.097361
-89.59029336,29.41895849,0500000US22075,22,75,Plaquemines,779.911,Louisiana,23042,29.72176,-89.90076
-92.5349636,31.19575984,0500000US22079,22,79,Rapides,1317.962,Louisiana,131613,31.28458,-92.457473
-93.34245603,32.09544119,0500000US22081,22,81,Red River,389.09,Louisiana,9091,32.054629,-93.307602
-93.55431179,31.56418494,0500000US22085,22,85,Sabine,866.659,Louisiana,24233,31.581882,-93.566643
-85.66149863,38.18709572,0500000US21111,21,111,Jefferson,380.416,Kentucky,741096,38.201775,-85.691832
-84.58072568,37.87163231,0500000US21113,21,113,Jessamine,172.116,Kentucky,48586,37.884455,-84.587046
-85.70076709,37.54641586,0500000US21123,21,123,Larue,261.519,Kentucky,14193,37.544796,-85.723408
-83.71534748,37.59719003,0500000US21129,21,129,Lee,208.857,Kentucky,7887,37.591773,-83.701692
-83.38615399,38.52912179,0500000US21135,21,135,Lewis,482.836,Kentucky,13870,38.562531,-83.347091
-88.35211881,37.20705497,0500000US21139,21,139,Livingston,313.127,Kentucky,9519,37.135813,-88.350899
-88.71055831,37.05579519,0500000US21145,21,145,McCracken,248.744,Kentucky,65565,37.048079,-88.648273
-83.06622507,37.70024715,0500000US21153,21,153,Magoffin,308.444,Kentucky,13333,37.729816,-83.056234
-82.50868326,37.79850916,0500000US21159,21,159,Martin,229.605,Kentucky,12929,37.830545,-82.51692
-84.87019954,37.8166052,0500000US21167,21,167,Mercer,248.797,Kentucky,21331,37.785009,-84.849691
-85.72165975,36.70864316,0500000US21171,21,171,Monroe,329.373,Kentucky,10963,36.708328,-85.729921
-83.91670632,38.04115236,0500000US21173,21,173,Montgomery,197.366,Kentucky,26499,38.035773,-83.917436
-85.4676408,37.80540356,0500000US21179,21,179,Nelson,417.512,Kentucky,43437,37.818018,-85.460371
-93.78644482,40.73738099,0500000US19053,19,53,Decatur,531.881,Iowa,8457,40.71001,-93.821366
-85.06820994,41.091805,0500000US18003,18,3,Allen,657.308,Indiana,355329,41.098642,-85.122329
-82.44895248,33.79175501,0500000US13181,13,181,Lincoln,210.38,Georgia,7996,33.781126,-82.44638
-90.88088352,42.46870124,0500000US19061,19,61,Dubuque,608.305,Iowa,93653,42.493726,-90.759915
-93.26256925,42.73270384,0500000US19069,19,69,Franklin,581.972,Iowa,10680,42.755202,-93.240318
-92.791344,42.40135749,0500000US19075,19,75,Grundy,501.858,Iowa,12453,42.380262,-92.748284
-94.50666188,41.68364573,0500000US19077,19,77,Guthrie,590.62,Iowa,10954,41.669446,-94.431251
-92.31703396,43.35668679,0500000US19089,19,89,Howard,473.248,Iowa,9566,43.361616,-92.231027
-95.51355387,42.38696136,0500000US19093,19,93,Ida,431.508,Iowa,7089,42.391343,-95.504381
-91.94862191,41.03165472,0500000US19101,19,101,Jefferson,435.51,Iowa,16843,41.013171,-91.964603
-91.58747133,41.67153251,0500000US19103,19,103,Johnson,614.04,Iowa,130882,41.679755,-91.55831
-92.1785067,41.33649833,0500000US19107,19,107,Keokuk,579.179,Iowa,10511,41.325439,-92.17499
-91.48058891,40.63846693,0500000US19111,19,111,Lee,517.518,Iowa,35862,40.55857,-91.396226
-92.9990819,42.03586837,0500000US19127,19,127,Marshall,572.501,Iowa,40648,42.031353,-92.938421
-95.61772722,41.03287985,0500000US19129,19,129,Mills,437.437,Iowa,15059,41.04967,-95.695267
-92.86909693,41.02988241,0500000US19135,19,135,Monroe,433.715,Iowa,7970,41.035615,-92.827682
-91.11503693,41.48467968,0500000US19139,19,139,Muscatine,437.469,Iowa,42745,41.464065,-91.078997
-95.15004557,40.73930019,0500000US19145,19,145,Page,534.942,Iowa,15932,40.747616,-95.188476
-101.7197684,39.35147377,0500000US20181,20,181,Sherman,1056.066,Kansas,6010,39.349294,-101.726283
-93.57714296,41.68535595,0500000US19153,19,153,Polk,573.795,Iowa,430640,41.623296,-93.641654
-95.54279283,41.33562639,0500000US19155,19,155,Pottawattamie,950.28,Iowa,93158,41.278533,-95.79515
-94.24367465,40.7351498,0500000US19159,19,159,Ringgold,535.498,Iowa,5131,40.733763,-94.23852
-90.62459157,41.64077821,0500000US19163,19,163,Scott,458.089,Iowa,165224,41.563153,-90.567812
-92.53266945,42.07991767,0500000US19171,19,171,Tama,721.011,Iowa,17767,42.065599,-92.542587
-91.95021266,40.75302009,0500000US19177,19,177,Van Buren,484.789,Iowa,7570,40.745557,-91.939134
-91.71754969,41.33545875,0500000US19183,19,183,Washington,568.835,Iowa,21704,41.361978,-91.695465
-93.73407175,43.3775066,0500000US19189,19,189,Winnebago,400.489,Iowa,10866,43.34288,-93.667031
-96.04375148,42.38973474,0500000US19193,19,193,Woodbury,872.834,Iowa,102172,42.483225,-96.344174
-95.29272815,38.21413251,0500000US20003,20,3,Anderson,579.646,Kansas,8102,38.250112,-95.264386
-98.75632156,38.478934,0500000US20009,20,9,Barton,895.4,Kansas,27674,38.394738,-98.757739
-96.59324093,38.30275213,0500000US20017,20,17,Chase,773.06,Kansas,2790,38.358336,-96.559378
-96.24525183,37.15000647,0500000US20019,20,19,Chautauqua,638.881,Kansas,3669,37.111002,-96.231466
-83.48863048,33.5903447,0500000US13211,13,211,Morgan,347.349,Georgia,17868,33.600243,-83.485957
-96.26896768,44.4123071,0500000US27081,27,81,Lincoln,536.757,Minnesota,5896,44.375241,-96.253532
-96.36659556,48.35782063,0500000US27089,27,89,Marshall,1775.068,Minnesota,9439,48.310109,-96.532098
-94.55099667,43.67430059,0500000US27091,27,91,Martin,712.347,Minnesota,20840,43.665285,-94.511487
-93.62991807,45.93723067,0500000US27095,27,95,Mille Lacs,572.31,Minnesota,26097,45.794231,-93.624487
-94.26934225,46.01318526,0500000US27097,27,97,Morrison,1125.062,Minnesota,33198,45.983428,-94.327628
-92.75116555,43.67282144,0500000US27099,27,99,Mower,711.329,Minnesota,39163,43.665099,-92.898185
-95.75326093,43.67428858,0500000US27105,27,105,Nobles,715.106,Minnesota,21378,43.636327,-95.667405
-92.4001538,44.00535554,0500000US27109,27,109,Olmsted,653.349,Minnesota,144248,44.023967,-92.473176
-95.70993751,46.40840943,0500000US27111,27,111,Otter Tail,1972.068,Minnesota,57303,46.405065,-95.793598
-92.74397832,46.12184943,0500000US27115,27,115,Pine,1411.289,Minnesota,29750,46.03341,-92.892705
-96.25866001,44.02304991,0500000US27117,27,117,Pipestone,465.055,Minnesota,9596,43.981472,-96.270609
-96.40612504,47.77603112,0500000US27119,27,119,Polk,1971.128,Minnesota,31600,47.780427,-96.550934
-94.94885372,44.72624735,0500000US27129,27,129,Renville,982.906,Minnesota,15730,44.721974,-94.937875
-96.25304247,43.67486459,0500000US27133,27,133,Rock,482.455,Minnesota,9687,43.648101,-96.238816
-95.15103793,43.37780982,0500000US19059,19,59,Dickinson,380.606,Iowa,16667,43.389624,-95.133548
-93.77435052,45.44286048,0500000US27141,27,141,Sherburne,432.917,Minnesota,88499,45.404646,-93.721897
-94.61201711,45.55191067,0500000US27145,27,145,Stearns,1343.133,Minnesota,150642,45.55783,-94.360801
-96.00163705,45.58613007,0500000US27149,27,149,Stevens,563.604,Minnesota,9726,45.580687,-95.926026
-92.22943138,44.2842839,0500000US27157,27,157,Wabasha,522.982,Minnesota,21676,44.297858,-92.221086
-92.88588357,45.03190335,0500000US27163,27,163,Washington,384.282,Minnesota,238136,44.988623,-92.920897
-93.9625655,45.17261156,0500000US27171,27,171,Wright,661.457,Minnesota,124700,45.197631,-93.828888
-90.80461662,31.17426877,0500000US28005,28,5,Amite,730.1,Mississippi,13131,31.180019,-90.817613
-89.18945818,34.8171664,0500000US28009,28,9,Benton,406.616,Mississippi,8729,34.81011,-89.204186
-90.88615643,33.79573212,0500000US28011,28,11,Bolivar,876.573,Mississippi,34145,33.77228,-90.775341
-89.92015879,33.44836822,0500000US28015,28,15,Carroll,628.243,Mississippi,10597,33.458389,-89.918375
-90.90792894,31.9709982,0500000US28021,28,21,Claiborne,487.406,Mississippi,9604,31.935954,-90.954141
-89.5538829,31.63225558,0500000US28031,28,31,Covington,413.792,Mississippi,19568,31.637591,-89.548718
-88.64403885,30.8628158,0500000US28039,28,39,George,478.708,Mississippi,22578,30.870536,-88.592895
-96.21373906,42.73742453,0500000US19149,19,149,Plymouth,862.893,Iowa,24986,42.747907,-96.203431
-89.48579425,30.41440742,0500000US28045,28,45,Hancock,473.748,Mississippi,43929,30.379392,-89.405662
-90.09270984,33.12413072,0500000US28051,28,51,Holmes,756.699,Mississippi,19198,33.090289,-90.0284
-90.52596131,33.1260869,0500000US28053,28,53,Humphreys,418.491,Mississippi,9375,33.161583,-90.519097
-88.63607417,30.54128066,0500000US28059,28,59,Jackson,722.754,Mississippi,139668,30.44437,-88.660684
-89.16895251,31.62257551,0500000US28067,28,67,Jones,694.795,Mississippi,67761,31.668673,-89.16512
-89.50804643,31.20564545,0500000US28073,28,73,Lamar,497.055,Mississippi,55658,31.264156,-89.438738
-70.43983532,44.9689452,0500000US23007,23,7,Franklin,1696.609,Maine,30768,44.70749,-70.225634
-84.87621987,32.5099237,0500000US13215,13,215,Muscogee,216.385,Georgia,189885,32.492289,-84.930634
-85.02093262,31.86543583,0500000US13239,13,239,Quitman,151.237,Georgia,2513,31.859377,-85.077727
-94.9017066,48.76896518,0500000US27077,27,77,Lake of the Woods,1297.869,Minnesota,4045,48.765863,-94.745194
-79.94766203,34.33413436,0500000US45031,45,31,Darlington,561.153,South Carolina,68681,34.326829,-79.983805
-80.40264621,33.0776276,0500000US45035,45,35,Dorchester,573.233,South Carolina,136555,33.000816,-80.21761
-81.96376092,33.77213654,0500000US45037,45,37,Edgefield,500.406,South Carolina,26985,33.722044,-81.920292
-84.8608889,35.15095738,0500000US47011,47,11,Bradley,328.762,Tennessee,98963,35.166015,-84.859341
-88.45191108,35.97365047,0500000US47017,47,17,Carroll,599.252,Tennessee,28522,36.018048,-88.464475
-87.08243637,36.25841386,0500000US47021,47,21,Cheatham,302.437,Tennessee,39105,36.269635,-87.063974
-83.65907032,36.48402804,0500000US47025,47,25,Claiborne,434.58,Tennessee,32213,36.491598,-83.64175
-89.14311413,35.81052244,0500000US47033,47,33,Crockett,265.535,Tennessee,14586,35.789488,-89.122632
-85.00122072,35.94899031,0500000US47035,47,35,Cumberland,681.025,Tennessee,56053,35.954565,-85.020109
-85.83182822,35.97883288,0500000US47041,47,41,DeKalb,304.347,Tennessee,18723,35.966234,-85.838617
-89.41315982,35.19569398,0500000US47047,47,47,Fayette,704.786,Tennessee,38413,35.203083,-89.470445
